Time (seconds),f0
0.025000799999999997,22.017106008523186
0.04941372406542055,25.195538852784864
0.07382664813084111,20.22281247029637
0.09823957219626167,27.71716951125871
0.12265249626168223,26.83696940462058
0.1470654203271028,23.812497153257794
0.17147834439252332,25.761763511945997
0.19589126845794388,23.655339058572057
0.22030419252336444,23.682481568845855
0.244717116588785,22.76040863124886
0.2691300406542056,26.920021018090974
0.2935429647196261,24.980504680427654
0.31795588878504666,21.745771911423304
0.3423688128504672,25.72261246051605
0.3667817369158878,25.202853551904294
0.39119466098130834,22.81791992912207
0.4156075850467289,25.707427993571503
0.44002050911214946,25.033237857530718
0.46443343317757,23.82095095373586
0.4888463572429906,22.54368691584753
0.5132592813084111,26.269358112687037
0.5376722053738318,24.38723395559977
0.5620851294392523,28.9330225117976
0.5864980535046729,23.519834601360714
0.6109109775700934,21.33044113125168
0.635323901635514,21.32556313119585
0.6597368257009345,26.40534009905412
0.6841497497663551,23.265015575463718
0.7085626738317756,27.599399484269718
0.7329755978971962,29.551540870372026
0.7573885219626167,23.74223066125909
0.7818014460280374,20.517609825707712
0.8062143700934579,35.42981184984737
0.8306272941588784,22.895044754603155
0.855040218224299,20.96197559478343
0.8794531422897195,18.956616814145026
0.9038660663551401,26.81549969473408
0.9282789904205606,24.191003732297084
0.9526919144859812,27.034932181837146
0.9771048385514017,26.721534773504107
1.0015177626168223,24.83850566050577
1.0259306866822429,24.387214983416552
1.0503436107476634,23.402162591397296
1.0747565348130839,21.77663987870098
1.0991694588785044,23.263450218754475
1.123582382943925,23.881009588001678
1.1479953070093456,25.422576321048847
1.172408231074766,23.431856763944413
1.1968211551401866,22.940106965923793
1.2212340792056071,25.98317630529577
1.2456470032710278,28.0737497472394
1.2700599273364483,21.62020414037067
1.2944728514018689,26.213337564216832
1.3188857754672894,25.452345503516497
1.34329869953271,24.797337763302313
1.3677116235981306,23.59213999532825
1.392124547663551,24.505926245898188
1.4165374717289716,25.357773376708934
1.4409503957943923,24.868389258424788
1.4653633198598128,23.009376539985844
1.4897762439252333,21.240952723745178
1.5141891679906538,24.08810625371774
1.5386020920560746,24.96726128693079
1.563015016121495,35.69038881291274
1.5874279401869156,68.21190297731539
1.611840864252336,73.92431909239292
1.6362537883177566,74.60505784246841
1.6606667123831773,73.05748671079488
1.6850796364485978,61.03279389914206
1.7094925605140183,51.99747165025071
1.7339054845794388,99.26378464885747
1.7583184086448596,110.25092650929055
1.78273133271028,77.43315904840246
1.8071442567757006,61.79651362258486
1.831557180841121,50.8389386495306
1.8559701049065418,116.13099765643899
1.8803830289719623,200.40312512447423
1.9047959530373828,90.23893957446633
1.9292088771028033,79.38806539302178
1.953621801168224,78.00650513801723
1.9780347252336445,132.60397119631693
2.0024476492990653,215.27910673515203
2.0268605733644858,264.75550792760396
2.0512734974299063,233.1817936486034
2.075686421495327,141.38364957581166
2.1000993455607473,132.76889444294773
2.124512269626168,126.33131571429934
2.1489251936915883,85.59192951759383
2.173338117757009,56.85052062965458
2.1977510418224293,87.31950959821023
2.2221639658878503,135.0216211883561
2.2465768899532708,170.15561941835992
2.2709898140186913,144.6609016641738
2.2954027380841118,109.74595647767927
2.3198156621495323,83.49442790398068
2.344228586214953,128.31197710157198
2.3686415102803733,150.01906433140357
2.393054434345794,153.8763846630376
2.4174673584112143,137.58446767305176
2.4418802824766352,91.132834553885
2.4662932065420557,117.46479320986761
2.4907061306074763,177.66244754119836
2.5151190546728968,142.55993663054588
2.5395319787383173,90.2767238790736
2.5639449028037378,105.87554957471414
2.5883578268691583,90.6562616058571
2.612770750934579,116.34208833148502
2.6371836749999997,118.37130541262968
2.6615965990654202,129.74993108366857
2.6860095231308407,177.13442019907743
2.7104224471962612,141.49310654478668
2.7348353712616817,144.97253460594675
2.7592482953271023,154.1625359037927
2.7836612193925228,113.62626045002753
2.8080741434579433,87.58717271224782
2.8324870675233638,60.04089923269811
2.8568999915887847,72.06185861872612
2.881312915654205,119.24118041895743
2.9057258397196257,74.75193060464983
2.9301387637850462,71.90177195151064
2.9545516878504667,57.770256919014734
2.9789646119158872,45.04562633131431
