Time (seconds),f0
3.6363111000000004,138.00264651948493
3.6613748,91.77248472908376
3.6863067000000003,64.53460787885051
3.7114258,53.06863878482212
3.7353040999999996,92.19791043700458
3.7603049,132.80534265511326
3.7844589,131.37502059613766
3.8088229,197.9818445094451
3.8323959999999997,208.26013882035394
3.8583004,270.12803918877233
3.8813042999999996,348.41043161078636
3.9063456,326.3582205083493
3.9303012,637.1681598552053
3.9553034,1170.4095706207495
3.9793017,1064.4537631272888
4.0043066,378.0975919824197
4.0283036,513.8649974796326
4.0533035,1767.5967048199107
4.075820200000001,1846.1113568604599
4.1018116000000004,974.6170566398426
4.124814499999999,1673.0426717356268
4.151159,1314.2451531577992
4.174926,1486.7206015490065
4.1988735,698.6354784359759
4.222873,1153.0638063126214
4.2478739999999995,1249.6388537418322
4.2718732,1587.104001100697
4.2968748,1329.7487784971374
4.319888400000001,715.1311922346644
4.346035,1463.835111490509
4.3688767,1261.6895633626646
4.3950691,413.9052952872515
4.4179618,1262.9043447434904
4.4433239,739.0459702849073
4.4670048,357.8039568582594
4.4921850999999995,1078.081343593642
4.516105400000001,438.34002371534933
4.5410227999999995,586.8941162285332
4.5651715,842.0919452743173
4.5902107,206.64135360740798
4.6131212999999995,475.510259043942
4.6391218,330.73197411152273
4.6626511,237.9947894192857
4.687663099999999,495.5970702419251
4.7112590999999995,188.0682316493536
4.7362597,277.4400072770203
4.760256500000001,220.6052810166765
4.7852669,233.34021583974308
4.8093333,257.65531245519907
4.835336900000001,213.17520224555034
4.8573298,188.4124043143513
4.8833296,244.64936499972004
4.9064307000000005,212.51959586312103
4.9324315,253.81177129314278
4.9555171,244.4629285384496
4.980435099999999,245.5961992830452
5.0035636,296.54759139870185
5.0295641,277.96962366582716
5.0535681,293.8708763631259
5.0785644,195.43415260462774
5.1026638,199.68221225282963
5.1275656,219.6291634443289
5.149559,261.05024499653956
5.176563,191.05604229726723
5.1995597,162.30107201314303
5.225561099999999,188.2578676123795
5.2480342,211.25578126060472
5.2729867,193.12407598573697
5.2973294,199.0269143613213
5.322542400000001,179.2137786763516
5.3464594000000005,221.26002317046564
5.371460400000001,179.19953729236218
5.3944557,147.10091065823767
5.4205666,187.95617605422333
5.4434655,163.5426967823406
5.469461,151.96410079436018
5.4926386,185.64883823104194
5.5168040000000005,181.34928613753036
5.5413022000000005,171.70831511025634
5.5658133,204.60471167834052
5.5907843,228.4291437042268
5.6147988,215.98642277746364
5.6382897000000005,355.43271790436586
5.664003599999999,244.40165145962442
5.6879265,219.87640989692628
5.7133381,357.38657744967463
5.7363663,303.38371109275204
5.76127,215.2849908875246
5.7853818,216.51609951203017
5.8102028,236.2321316186069
5.834203,242.95115386811722
5.8592026,262.8950631794228
5.8823526,258.48874445900475
5.9080164,277.872070225635
5.931108999999999,213.1724585129151
5.9571011,195.18677928265774
5.980016200000001,271.69267790656386
6.0065401,331.8435834803469
6.029537400000001,232.70045522901708
6.0545404000000005,162.11740808967298
6.0785985,102.52427448654483
6.1041508,108.86432069039162
6.1274280999999995,244.93554958012066
6.1521487,275.9130977471335
6.1753845,215.2624101179195
6.2014747,392.15619496835996
6.2241447,999.0558881381702
6.250515200000001,1357.9568625775794
6.273442,2328.6036644245382
6.2982209000000005,246.5525635975783
6.3230705,1841.3465960046988
6.3473966,1696.640638241835
6.371165,130.8280856712985
6.396077200000001,1064.1993704245422
6.4195709,2326.526919074123
6.4454617999999995,2091.5852703804007
6.468430000000001,386.7312493972163
6.4939883,1620.717704622991
6.5184492999999994,1220.1759437216806
6.5429902,599.203908754925
6.5661759,1661.9325777550628
6.5915441999999995,2063.942584646835
6.6160762,885.6414713603417
6.6400697,1604.9250536121783
6.6641822,1595.5322576099759
6.689317699999999,1074.5320670791075
6.7121978,1710.7939537864313
6.739300999999999,235.5270731288234
6.761255,724.4565599943938
6.7872,1060.7918887593128
6.8101993,348.8070491096286
6.8361981,502.04406731623243
6.8595378,453.93098054186356
6.8845747,314.9627259478128
6.908197400000001,345.9114705939441
6.9342,277.14979102895813
6.9565964000000005,260.48375276714273
6.983200999999999,342.11442539472296
7.006197200000001,238.84628431396408
7.0313468,335.1096202643574
7.054205900000001,259.8819952509329
7.079195299999999,276.69918588253296
7.1038241,382.9667523446574
7.1288214000000005,217.5712717285958
7.152820299999999,292.5535749688212
7.1778960000000005,263.8173456463078
7.2005217,250.24760454950348
7.2265387,218.17744345345847
7.2494643,232.04085589636787
7.2756505,197.10162572658402
7.298397099999999,131.851893787296
7.323672099999999,122.14622100741973
7.3477795,158.71846430638288
7.372944599999999,213.90782588428166
7.396902099999999,183.98187227296023
7.421747200000001,237.10146018614125
7.444767999999999,212.93620323057564
7.4716320000000005,211.58548833656013
7.493786599999999,223.02625724250365
7.519632799999999,254.03791980314273
7.542625200000001,341.28500086407877
7.5687027,421.6646909687065
7.5916274,313.37525881594223
7.6170634999999995,280.57209705697676
7.640689599999999,192.21368291713844
7.665691900000001,150.09596136171578
7.6896918,161.76595898584424
7.714689,96.50789160238442
7.7386932,53.66769714329777
7.763691199999999,62.031544075609524
7.787747099999999,55.7165692233656
7.8126904999999995,124.31651001103357
7.8358841,177.90166444751117
7.8607821,151.46095907793534
7.884689999999999,227.50445252713996
7.9102881,257.54114783444084
7.934357400000001,281.4846951020074
7.9592887999999995,290.6205893041313
7.9822838,238.28763925421384
8.007937700000001,252.57558412307034
8.0313594,179.91191400781062
8.056963,148.04869239906708
8.0799372,134.758434039499
8.1052287,155.26941334266817
8.1292281,148.78820265777534
8.1543164,88.97533059493168
8.1783359,100.25853651456453
8.203072099999998,108.91411773148583
8.2257991,171.44091027117824
8.252325500000001,146.27432846339025
8.274995599999999,141.66947436843134
8.3009732,141.59743955843626
8.3238018,116.02090571701116
8.3498001,103.71883740068003
8.372905000000001,88.69460203321646
8.3973966,75.981897837276
8.4223957,117.00589012747899
8.4469934,75.56556330673914
8.4713869,75.7244999327496
8.496389599999999,71.21812985633825
8.519394199999999,53.93227642648626
8.5453904,411.8668826146286
8.5683961,506.91718242714927
8.594478599999999,716.0911117949368
8.617559,1332.652765895625
8.642092,1386.0408665918535
8.666091699999999,343.4204928384655
8.6910911,186.43708575431984
8.7146409,515.3716916893178
8.7407587,1610.4075732680496
8.763748199999998,1422.2844568725156
8.7890959,1311.4559742478864
8.812037,1074.423364201699
8.839227900000001,842.0678541070436
8.861057800000001,845.1040438514524
8.8868625,1125.735406497449
8.910178199999999,915.7356739979917
8.9351773,1733.0503849467887
8.9588585,1118.1623568031875
8.9841769,263.1750457266483
9.008447199999999,356.19747929953195
9.033444900000001,1289.5124211475156
9.0565124,959.7650951777116
9.0824435,1259.9097926415072
9.105680699999999,833.8878189826141
9.1315434,300.6791221502853
9.1546905,530.0199903641893
9.179443800000001,635.8591544269169
9.2034435,354.07159694370284
9.2285149,535.1634940660554
9.252444699999998,321.0128199090734
9.2774427,141.35596131619394
9.3004403,371.61724791698396
9.326443199999998,76.14180083317217
9.349511099999999,83.30580429791355
9.3754435,155.5514336261759
9.3985231,222.36237855756286
9.4235234,104.21552835973789
9.447523599999998,91.4802309769737
9.4725273,54.5055276540958
9.4967368,53.50010318350494
9.5216012,147.94828192085436
9.544607199999998,167.1534000637188
9.5709805,92.04594175049924
9.593599800000002,69.91385392585921
9.6196346,94.23443953132278
9.642632699999998,105.75006509391108
9.667632800000002,99.37358191861637
9.691633900000001,66.55706469248129
9.7165859,68.72071033244212
9.7405868,96.93608991171976
9.7655871,116.98981557440567
9.788688699999998,120.67619157370116
9.814682000000001,108.84258066699847
9.8377237,113.55952415757551
9.863585,129.63379965080063
9.886586900000001,153.13161571079368
9.91273,171.36681593667038
9.936024699999999,138.8979652336051
9.9606504,139.23238720381397
9.9849129,140.69504689633175
10.0099857,126.74776896293545
10.033987800000002,100.32263626472235
10.058909199999999,64.32020725502466
10.0809784,117.01028202729077
10.107183000000001,129.45415477028695
10.1301498,151.79928776232
10.1564648,140.52484168066252
10.1802251,100.47316600129447
10.205103900000001,162.65411966776315
10.228456699999999,145.84998415541628
10.2531106,97.55343347556038
10.2781067,55.03573149980406
10.3021867,53.38068071498278
10.325102099999999,56.88340922089945
10.351212,55.80007282884508
10.3742442,40.028097170198194
10.4001026,33.1169587834452
10.4234886,56.427674127376804
10.448101800000002,76.96499370820057
10.4722106,90.84612125882543
10.4976034,101.40243113179315
10.5226011,75.60239388592267
10.5466821,86.48446746445238
10.5696568,59.62213503608083
10.5956039,69.24559446863952
10.618677900000002,76.04998095499673
10.6446035,116.86969486311473
10.667603,104.29570970270171
10.6926031,86.26475678609565
10.716575599999999,76.38205934973807
10.7421603,119.08226473892668
10.7651539,88.96597199896902
10.791152499999999,70.04062519996458
10.814897300000002,79.50719935466738
10.8397479,76.67135857239893
10.8627968,58.51996550234361
10.8888164,60.195058959670085
10.9116766,70.04494813197888
10.938302499999999,67.51397342586606
10.960667800000001,81.67677112569622
10.9862726,77.14390177388977
11.0096478,240.8547281037843
11.0343871,123.51290596682934
11.0582716,160.0391950614295
11.0833426,182.7330298948184
11.107569699999999,230.37811686247943
11.1326954,323.0422734129095
11.155339,277.167272990951
11.181398399999999,229.89056449641785
11.2054555,292.91805696067667
11.230201199999998,230.95702241465173
11.2542257,272.75550910281396
11.2781951,393.83123401061727
11.3032422,480.28014465871473
11.328247300000001,353.79834487007747
11.3511214,305.7292415621842
11.3767891,347.72379687002217
11.400367999999999,248.60278692582924
11.4257848,238.63286304553463
11.448366400000001,110.09324802751026
11.4739506,138.93922696995924
11.4975643,98.28794734857995
11.5229168,356.6131488579421
11.5466549,1017.9964844861402
11.5725105,1272.8050735576394
11.5955124,1519.8268837339583
11.621510699999998,1386.9633301458673
11.643806199999998,849.4381853985964
11.6703179,566.8770528518257
11.6925106,1088.8282437656146
11.718620300000001,2554.981436499353
11.7415085,568.040796350178
11.7665088,2311.0059142379246
11.7909112,1154.376568537127
11.815696,1022.5382807067499
11.839642999999999,1285.6595387354103
11.8649247,1062.746115687231
11.8876433,309.57340735880587
11.9137633,1403.9302541770737
11.936700300000002,868.8889296762316
11.962762800000002,229.1544298134866
11.9856999,569.6410550601225
12.0109935,792.2953004428078
12.0347002,226.08141449119432
12.0596981,596.8247805073039
12.0846975,124.12857573070887
12.1089613,231.80616093547164
12.131800199999999,238.315859447701
12.157700300000002,231.07016179639993
12.181030499999999,110.96253655389151
12.2069175,123.37821384585796
12.2301939,74.72036779424154
12.2557926,78.76206901944118
12.2787917,145.96677222685233
12.3043222,99.51645823554303
12.327930699999998,115.5800464368886
12.352932199999998,120.50796479395204
12.3771136,203.04808876859207
12.4019296,222.677231729726
12.4249313,173.18279504627802
12.450979,96.52407499817673
12.4741819,140.35489192484658
12.5001104,98.83243563277583
12.5232482,95.28641289141308
12.548150999999999,67.69395250488473
12.572011,153.6338932133373
12.5972257,153.97485916419367
12.6210082,199.08067702382337
12.6460094,167.18116450247106
12.6690099,185.05079083201102
12.695010400000001,195.1027783372825
12.718129199999998,186.34076783597936
12.744271000000001,201.73366473264946
12.7672148,240.12849516721514
12.7921336,217.09876661482141
12.816129199999999,190.08518243883006
12.840918499999999,208.80214850227773
12.8651717,256.43890793874266
12.8899171,257.46877459163113
12.9138181,191.06516642071117
12.9398191,244.18937240438063
12.961818,198.57158561498582
12.987819400000001,199.4991340346468
13.0109289,173.88244850440157
13.036592500000001,175.72645051126005
13.0602567,136.73333635499046
13.0851924,162.74780436867883
13.109239800000001,132.9224188256971
13.133985800000001,123.09550234370754
13.157062300000002,84.45304775609209
13.1830351,72.36041144628689
13.206060199999998,92.63179531222055
13.2320929,119.4983442353953
13.2559919,120.4684766371292
13.280273900000001,154.27657040532685
13.304095000000002,128.22526272243914
13.329348999999999,158.37919190524718
13.354102800000001,136.1608648759026
13.3783565,116.35732745859514
13.4020982,118.5142110712547
13.4273763,202.7045649636989
13.450343599999998,323.5504496228003
13.4761791,228.28567330871752
13.4990978,219.60924191952697
13.525097400000002,310.1116536767333
13.548316,273.18467638922465
13.573459099999999,276.50651400983423
13.5970979,383.3535686082518
13.6230981,322.7550867925789
13.6461954,340.61151802106855
13.6721761,289.88258678529616
13.694170499999998,231.9923208208948
13.721175,180.84983634484925
13.7434163,195.0812171261982
13.7691736,315.4692551833806
13.792176199999998,373.0173527108822
13.8172402,425.43991668222503
13.841280900000001,554.4621939307481
13.866487699999999,380.6315580779149
13.890394199999998,825.0895656583847
13.915735999999999,700.8643584229096
13.9397337,356.8723416798886
13.964735500000002,278.8866849060246
13.987736199999999,715.1997924428836
14.013733100000001,1408.3143232235002
14.036734299999999,1038.7069408851391
14.0627401,555.8629156518842
14.085816099999999,225.96309286911162
14.1108215,726.6727455985285
14.134813099999999,1466.3692677460112
14.1598184,855.6894068022978
14.184067,674.4592123499114
14.208719,1704.054393773721
14.231719,1600.762806410897
14.2577195,850.3791281238802
14.280716199999999,967.6715445550504
14.3075557,912.9316415872004
14.329654500000002,911.2652148150569
14.3546557,1845.3929631346155
14.378663099999999,1417.8594015647045
14.404578899999999,315.0538201594024
14.427659699999998,946.2983661894166
14.452574499999999,1567.4403691339598
14.4755704,427.99877586714894
14.501215700000001,1308.5588123505825
14.5241487,730.4453034840849
14.550148499999999,347.31827832933976
14.5742395,447.9277870629528
14.5981503,92.29359515848246
14.622231,533.253144450168
14.648231699999998,369.8148730554111
14.671316399999998,280.7404523688424
14.696227599999999,357.0619923629709
14.721296100000002,115.64444167236053
14.7456579,106.31337846291214
14.768289800000002,99.405475136525
14.795293099999999,126.26923096068867
14.817972400000002,202.38173598392447
14.843380900000001,190.12369531360622
14.8666744,151.51522722486675
14.8913522,142.9335244803339
14.9157331,187.3722500636724
14.9408202,196.46708988868437
14.9647341,157.84022569565187
14.9907341,113.77060896543631
15.012844099999999,126.95732396116875
15.0389364,153.98024137417394
15.0618286,148.62596986875738
15.0878315,165.695713590352
15.1109476,123.72527186196749
15.135944400000001,147.9994994377184
15.1599503,131.48331649503237
15.184946499999999,175.214888468121
15.209034400000002,120.40542810791494
15.234033800000002,56.91623601510031
15.2570348,219.2862160333997
15.283034299999999,162.16201413558392
15.3061633,358.1963994636734
15.332135699999998,308.93383067394365
15.3551304,447.13419368176926
15.380309299999999,471.64649696311807
15.403719400000002,434.63037669932953
15.4287241,348.05567855632734
15.452324599999999,177.6672732047802
15.4783247,108.51209811159534
15.5023544,50.335096860247226
15.5273256,32.278944624307975
15.5499606,22.001412152738027
15.5760605,22.542667962408597
15.5990536,24.098786417790297
15.6248658,23.49908881736488
15.6478486,25.28444901387145
15.673515099999998,24.62538995499594
15.696834299999999,28.526939510931086
15.722262099999998,24.541342129534353
15.746576800000001,25.8951987477624
15.771580199999999,29.4160473925026
15.7935777,19.553561453488868
15.819580100000001,25.117736408719974
15.8435833,25.574421318287285
15.868580800000002,23.429682612231346
15.891577700000001,22.85333781177847
15.917144500000001,24.54427441396405
15.941197599999999,25.108046353884994
15.966146700000001,26.389875114813268
15.990154500000001,23.64356231278208
16.0151441,26.269281078501812
16.0381494,21.388851805861314
16.064144400000004,22.73434048317344
16.0871429,24.09315614042109
16.1131461,25.24291756864523
16.1361418,24.96480091291724
16.161144,23.519536045968728
16.1851437,24.904600510013353
16.2101438,21.975512210375957
16.2341413,22.587630005476257
16.2591429,22.21996821936381
16.2831419,23.942175109750302
16.3084965,21.10896929023522
16.3308172,30.76730726145074
16.356822,21.034708745475776
16.379763099999998,22.855525257965656
16.4067891,23.15546028617395
16.4295316,23.56534564902998
16.4546478,26.462241927261346
16.4786446,26.240905359557527
16.50368,26.743497894802424
16.5276828,24.87164066680255
16.55268,24.351123967506027
16.5746789,23.512604108550157
16.6011379,22.893441563668745
16.6240733,27.887192573995407
16.6501038,22.95092585531117
16.674086300000003,22.057029472623157
16.6980722,26.511655628674447
16.7217209,23.203638152212704
16.7477229,26.61122095275073
16.771733800000003,19.996149315758135
16.796726500000002,24.089669376915488
16.819800100000002,24.010054634851297
16.8458092,23.309911926736607
16.8688042,26.686017025366716
16.894820899999996,26.031801992235035
16.9177985,22.66382297093828
16.9435985,21.3034669525898
16.966708899999997,21.711817503448835
16.9916546,27.045553219681672
17.0151916,22.427244505721568
17.0402629,26.238036902171938
17.0641937,21.79342014127096
17.090200699999997,22.05211230918529
17.113305800000003,25.39374887582954
17.1392007,22.46493973565864
17.1621974,24.649677831108036
17.1872897,25.618333578973367
17.2117324,25.427089616911488
17.2359147,26.916458716450478
17.259540100000002,21.09694533682706
17.2845986,21.516622186062175
17.3085845,21.46399810536161
17.3335121,23.98327385471899
17.3574078,22.99822795282157
17.3835442,22.6695951911204
17.4060311,24.018051989379888
17.432184200000002,22.128208941414837
17.455019,20.629345058949394
17.4794171,23.129782581219196
17.5031164,21.849475165808094
17.528638600000004,23.21905960364804
17.5526383,21.90175198320963
17.5776391,25.085876571314273
17.6006372,25.628185895127952
17.626461499999998,20.499410914910502
17.6491926,27.8348560329999
17.675323199999998,22.54975869016222
17.699195899999996,27.071295451719678
17.723920800000002,29.176776653195596
17.747887600000002,23.085971132889238
17.7729008,22.800703085922034
17.796809200000002,26.499631421530694
17.821820499999998,21.975814549239423
17.8458247,23.26515217352281
17.870820000000002,25.42797009499053
17.893821,22.90547722943782
17.9198198,24.390344635317827
17.942901100000004,21.680234782909405
17.9688201,22.099496963008168
17.992033199999998,19.169291317880607
18.0174253,22.999670662286967
18.041431699999997,26.167430130961968
18.066435300000002,22.527805191008618
18.0904291,19.47029679405245
18.114709899999998,23.376334256343142
18.1385972,22.401332348732463
18.164580100000002,24.706079716057854
18.1883726,25.285782424413807
18.2126093,27.615501959889937
18.2355461,20.2600730968154
18.2605455,24.633898439696026
18.2845831,26.560066410141367
18.3097208,43.354746481967545
18.3338115,45.881893280594475
18.3588374,66.743049858012
18.3817205,75.2046877719198
18.408814899999996,173.542154073158
18.4308088,135.73256481927757
18.4570811,170.62834021733445
18.4798992,281.07027083250813
18.5046072,263.8939276139998
18.5286264,98.96782692814891
18.5536232,158.21393408068946
18.577621899999997,139.01098426468258
18.6026766,141.88489736415048
18.626689399999997,80.35333300627029
18.6516883,109.05482762618821
18.6746874,163.91018768812856
18.700762,102.30983450775102
18.7239494,127.81995487172217
18.7492609,321.1463980467701
18.7722595,168.05429028176925
18.7973754,120.37764641615517
18.8228161,94.19964654703902
18.8468118,105.24688980286354
18.870810000000002,116.14477749505889
18.8958924,90.18914738236055
18.9189837,111.59931293143444
18.9449842,213.76201593469168
18.9678237,208.20399221184113
18.9939082,65.05205326212176
19.0161726,56.49461107686032
19.0420926,77.97907701317563
19.0652721,115.57875489389761
19.0912738,141.97954629076588
19.1149242,143.99872050176006
19.140787600000003,117.36666492173302
19.162784100000003,96.81884793933132
19.1887875,137.72771164988808
19.211401199999997,78.27377641425366
19.2374032,73.32318101236704
19.2603991,68.2419680719216
19.2864695,99.58741114929462
19.3103695,114.97078853985484
19.3344162,84.51284118596952
19.358778,105.36505402925461
19.3833711,80.31942031782337
19.4083099,60.50238675794993
19.4323366,93.99546272413109
19.4562504,105.76573423159832
19.4823103,59.66919065177374
19.5054159,116.88465974730498
19.5307615,69.05797948135364
19.553520199999998,90.199779225268
19.5794716,100.06220147538181
19.603468200000002,95.41091820635351
19.6283875,177.2308162854643
19.652117699999998,176.40856161762736
19.677120199999997,278.66142889564895
19.7001204,297.25109986521767
19.725722100000002,310.99629349050457
19.7487204,153.62651594852855
19.774730399999996,95.09761586525313
19.7979786,880.3149041934852
19.8238549,1512.0742083754556
19.8468499,1001.7510831482258
19.8718495,236.86130858667764
19.8958576,745.3091008058883
19.921218399999997,1137.7117647005534
19.9439569,1445.412457204296
19.9699533,989.1905588078597
19.993132100000004,1335.1109526765765
20.019052,1046.705885890098
20.0421355,1116.2493209458341
20.067052399999998,940.2638202634143
20.0912077,1108.0723600296621
20.1159523,1950.114189284682
20.1399922,1104.4792340009642
20.1647134,532.5271556841197
20.1892853,1135.4751689440457
20.2142189,813.8979598062875
20.2372978,345.38925426511696
20.263222,837.5262694875931
20.286217899999997,229.8588866092784
20.3123734,444.4851382349086
20.335372699999997,369.8444779567642
20.3603706,239.30898578944905
20.3844268,416.91276092618546
20.4095318,193.94942476767005
20.433660699999997,205.26478827319085
20.458537300000003,286.6632978831129
20.481665600000003,311.3253015099674
20.5086634,314.4663117798804
20.5306611,260.42880101598666
20.5566638,272.96614820608147
20.5796776,271.34682619060385
20.604664800000002,284.43808220779147
20.6289554,314.90707906715943
20.653796399999997,291.9651728583123
20.677794,300.0152189916443
20.702900600000003,290.1282551209092
20.727049800000003,314.6409588019886
20.751924,323.2054318477059
20.7759213,361.0131397673657
20.8009272,245.22456579741146
20.824923300000002,272.05407897560156
20.849922399999997,257.8155693944275
20.8729229,195.73060809466088
20.8971667,232.61519633104027
20.9211347,241.01894360572422
20.94608,189.6070724503434
20.970135199999998,190.0946530312498
20.9950314,201.0839477004088
21.018483399999997,243.89142232925715
21.0444801,218.42879051399396
21.067482000000002,252.18162124137513
21.093484399999998,148.99729797602072
21.116511600000003,136.66996654119893
21.142366600000003,109.97707537456776
21.165413600000004,247.10721494476402
21.191675699999998,259.5233653746204
21.2149928,193.91097459474648
21.2400036,274.23465475319534
21.263147399999998,261.8753367355167
21.2889993,237.66754220382182
21.311664800000003,259.19865628396394
21.338252999999998,267.4867849976498
21.361602800000004,264.1897884105776
21.385248699999998,208.72475319558527
21.4098806,224.703152096978
21.4349992,256.0229552886209
21.4588137,225.38506643004368
21.4836252,217.09854904605555
21.5066423,206.6950260407607
21.5329051,171.99793333866867
21.5557387,193.2326706871153
21.581732000000002,150.0612263177144
21.6047378,150.60585396691235
21.630869600000004,121.252124534472
21.6538761,57.39297571632527
21.6788645,74.78335934467111
21.702987399999998,124.92748748980816
21.7279398,216.6523898896156
21.7520225,279.47287747315136
21.776873100000003,216.18928954905314
21.7998664,268.5341734512672
21.825874600000002,195.139840837489
21.8488674,148.2103353647325
21.8756053,156.46191789158067
21.897867899999998,228.03806558497786
21.9240611,272.39772973932577
21.9471982,377.51596033011737
21.9718637,358.27627765876747
21.9958663,488.2313712957306
22.020952899999997,488.3849265754857
22.0439575,371.41798575071044
22.0699522,197.54302224761662
22.092962300000003,206.28114167324023
22.1189575,144.23769147286131
22.141960100000002,639.8083733588545
22.1669557,153.49843744370318
22.190955600000002,1707.3860505534699
22.216445699999998,1610.2444937811579
22.240446600000002,945.6455686227858
22.265347,202.7573518374342
22.2883527,344.65237222781303
22.3141267,895.0199517455409
22.336924300000003,1293.745176231582
22.3629208,381.2434944231738
22.3854659,1351.1482241547103
22.4131134,1192.2909003085208
22.435119600000004,2017.471761838257
22.460111899999998,1240.9213861422547
22.4841142,1251.8818855797667
22.5091949,910.822577993037
22.533228899999997,1560.5939987959937
22.558227300000002,2096.1372441598655
22.581229699999998,407.1525273313332
22.6072361,1083.0176866838067
22.6303637,1246.656329045434
22.6563611,386.7715523591723
22.6793628,1003.6137114097234
22.7043598,573.4648561678957
22.7276113,283.05889368387625
22.753616100000002,724.529526814406
22.777619100000003,513.2209076334875
22.802623699999998,485.1152105177677
22.8249691,736.7560174083552
22.8518255,136.55545778475886
22.873951,170.20489411041768
22.899821300000003,320.4997722446883
22.9238255,152.62465368936103
22.947820899999996,310.1141522195213
22.9718266,243.5246989281346
22.996823100000004,80.03322563494817
23.020974399999997,256.1053882675683
23.0459816,174.11146919815644
23.0700719,92.8540795244755
23.0949786,171.92861559398597
23.1180384,216.29185861475358
