Time (seconds),f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18
0.2682757,21.31165774999099,15.652785795248615,20.95574251542895,28.272115511151558,30.744775345414485,33.831981758556424,25.05689237288219,19.047100755766042,24.08638142679611,12.11552202179692,28.866482994896245,25.113911175860753,28.809545316752285,26.10835890533411,28.968250190181315,12.763373846475346,27.752378605251824,26.90724771447978,19.598367035986655
0.2928865,23.37824582677394,22.46606591702247,28.636970648239352,25.580769992791698,24.3645450875626,24.268062625071646,26.005976696678566,24.578142365288308,23.36986416952054,25.895893582204362,33.86239696705894,14.414923126840755,15.590187370923118,19.749221237316814,27.912811801884448,16.08251167852097,33.02412780384723,27.712627468429925,19.82165241566617
0.3169765,23.359344872493335,23.32737159237909,22.50001894917727,24.47327086795551,15.91887965362155,11.51665490109814,23.94176666873873,21.012289786839656,13.633991043252294,10.605051575164653,26.4241597237179,13.121732112194225,30.75002922840583,44.81113287985858,25.499524247856876,20.04308345596461,26.214481165339034,15.888212348380106,11.767914432853138
0.3419707,17.2970988886412,19.418012801038124,12.696235131594364,21.658752761329183,32.04509468516644,19.618119068859567,26.554014959952763,12.537774199944414,40.101234387510694,39.304725595795,42.44710332663864,32.02732331324579,29.094144118376814,26.25304915206851,8.986774022811781,15.153818980855933,19.95457162938199,20.907420280749054,20.82560731009368
0.3660426,24.488960508073,21.383337854385406,14.492591472005397,25.924229102114946,23.90922637446348,38.953351371727805,22.720605903410647,50.84346004062971,36.83196235468355,16.33017692378543,23.55094229459698,43.01461029539089,34.6354205397468,17.995653569648496,30.68410652255354,31.397234997824093,41.952888993033135,25.594201747159968,16.503625852688348
0.390986,17.319563289292386,22.796600840974623,18.940654867922717,20.621033391478207,25.198135181913823,16.42280285078873,21.72447227863921,41.1802934518884,27.544652071820856,25.247253776786444,42.36264690188826,21.03338754937586,49.14122335858251,34.3301224747297,12.27779426910589,13.584005117732081,24.90147710149713,29.975528611881188,24.589352990649985
0.4140558,34.74821264724342,13.72222310340662,25.17518427628855,43.3956280457129,24.05473062805585,20.329333479944825,22.66875779666048,20.07494750232063,26.16127586826932,25.215477660751613,31.209522771534825,14.98611494277126,12.996057280515142,13.478345811033783,23.208253829433612,27.047173797984048,21.955507806401165,16.062492160586565,18.04996996011504
0.4400547,32.79253718448582,28.02392332129185,21.538872955343464,18.5893266016867,25.673400720958245,32.86400270017335,23.5768206400509,24.295515853987688,22.42799923383323,14.677570864537591,14.967889316975583,20.15784107845446,17.356670741730603,17.771166595971447,20.14467074664116,17.047389836228014,27.22784985163121,16.273835047799647,15.846887711597489
0.4631343,25.913149780742618,21.57796864226389,23.09753309131006,29.9124178414692,18.998112310867167,11.096147836074788,19.092239491250904,15.632689793756912,20.428789318067018,22.777465671880126,41.107693466111,24.57052832187242,21.93920256295872,11.581773470253603,6.83033892103123,22.53266721117041,33.45187466444627,25.70102562724211,35.97527234503228
0.48897219999999997,19.56948299037004,27.12543945396023,35.46790685080618,35.72807377206396,22.379183487929875,16.746427636142368,11.349324035959414,25.243441682767696,20.34791964942376,19.447462396268996,33.31234615110857,33.452039842216074,24.409297119915173,14.8607036516664,25.337629636833906,28.670326871611735,45.019166834637744,38.87331111862511,12.600448415783537
0.5121031,13.738532617668747,22.445896343823247,24.389302047889416,18.99640037505229,25.61057244193548,33.66712650219555,29.84876404006593,25.444940953910507,29.587655952878492,16.87746128331796,26.81382282259673,23.615718895876267,25.203285818563092,17.484929518281024,20.335420986031572,27.774614864663725,23.332017508473083,20.616811258577858,21.55893708233622
0.5370524,18.502071276935453,12.69505127674805,15.779869793120477,27.858357728682577,21.724121438415285,33.620125147946005,35.04116718155324,41.18314176850639,19.664988069452917,17.018211619675473,17.77337060647028,16.187685533215195,23.958055589502987,34.116466011680934,30.301430913924214,19.825537378612356,20.50298266867172,24.701567374231335,23.942016991718667
0.5610273,19.218564315178416,16.9840537480365,20.593724521481953,33.38126050469186,26.200800832569325,27.32743872085493,22.737646262928923,35.07880187757141,27.343334969870106,18.5071691362672,38.35661682544585,23.533308779015623,13.515656636442252,17.985238568770523,24.561033638712267,24.543456795300294,35.822912230255035,27.055235681648462,20.35981534479517
0.5858324,21.69875548947748,22.163690199403693,20.129589900587927,29.306928189038985,20.266954391720645,17.124025387312795,21.524114145661024,46.38110916484199,33.52927893900079,27.04050448525067,16.458599694804697,25.378885387203052,17.26339606268851,14.368879261781535,16.073297197488507,20.30550400651783,29.551221339395962,25.13096928961371,18.48472826006748
0.6104119,19.700656967738926,24.061479665604832,34.32678478944239,47.48282271593472,47.77308147408343,23.30857501594504,28.845305590022786,16.39424700045592,26.878103067448837,32.87357113239577,25.86741021018218,22.859193227290337,19.39679722368466,23.23535149272103,18.58233998719461,19.749780391041025,22.26519698588104,22.471926155157696,22.91869506609216
0.6355066,11.088753943579485,16.603976633436982,35.533471663675414,33.250425552110386,24.63864219090706,24.24102421777556,20.311235177136936,22.21878808569263,16.722896748487187,18.040382343679596,32.36951728477998,28.301410601763912,26.03833409378103,19.611496108426746,24.784413202052033,14.308601675336774,25.064840741373793,17.879368924475745,18.109561915391897
0.6584129,13.59697280002071,17.709721921817277,22.922535713438045,31.783505069365965,21.87986234495323,34.757792225433356,36.67757942755915,31.882914142189424,20.150426759551678,33.16312082927127,30.441186083381016,22.336537870106454,38.82385458538816,22.28980574608539,7.152646391784259,16.79761972957192,21.843209763550178,20.56449571318364,20.11616865020493
0.6844186999999999,19.647742803338563,21.372074721958693,20.70750477757862,26.871495904107075,17.29646457763319,23.551997838044887,31.810209721356657,33.252437075527695,14.136307204662288,17.723901146896427,32.1182813611386,31.584313296850198,38.21383431342037,29.9897752968871,19.121238413855707,16.432070386164416,16.9082886551625,22.755158510685753,19.759282267749388
0.7071097,29.08098834608637,21.502179210847597,18.532062152851356,17.311893515308284,19.17652040651618,34.35633575246641,36.83589641486852,20.886302812581942,15.644060510693885,30.890665941555277,30.192199387151934,22.37624660043145,24.498778117154114,27.347858202977985,25.36388112754674,23.2164767895515,24.6995420037021,21.663076000694428,23.557488538102962
0.7331808000000001,14.740608260991644,19.48441642219364,16.7692421653535,25.97151928010351,21.661964138903862,17.594970111331108,11.363748903222113,27.577353881313172,25.929608042702704,15.661551638370428,45.7047398511839,19.6029714025053,30.715750501238958,13.081221461421437,17.396152997669454,13.421240630063133,20.570928754074536,18.342970076363965,18.3030267530369
0.7560545999999999,11.961142787366954,18.370506053155584,40.74258501816702,32.84153756836181,14.97843362300372,25.364418234410994,24.679731361176938,19.454308864750146,23.89010057650579,29.75627778459616,16.224859480834176,24.480882258538443,18.951738410299132,22.683280237618796,8.654162188395915,16.24930035102783,38.336412226721166,35.635553335079734,29.824418231943007
0.7811675,13.82470637624422,25.481368609262024,28.16625826054099,32.87896268529572,20.40743070959999,16.785009219221006,20.375611748397002,26.249021371638968,20.553666687591292,22.200212003220678,22.45813455657439,25.325639747668795,32.848861402871634,27.868830673644787,19.684924642342402,12.900484093436662,22.595551034811184,23.46792780763796,14.885570734111612
0.805135,23.868030711999435,28.29341122696128,24.2830792460054,23.339848900957556,15.948995532855628,29.26354518860881,27.91705977921852,28.18055824585385,28.687285366645174,18.07190022511205,49.65308026400803,24.368914102987027,17.898000055471744,34.114138928323825,22.619048109073102,10.502874050513325,13.450743502411811,14.526566305898045,19.252006539637367
0.8302295,26.245837688160588,24.438698272197794,14.481258833907654,13.790689438665718,10.489387084561125,9.180286811156135,19.63388365702257,33.473881485002046,20.347537251231227,15.288182311020526,21.537972722408753,24.832971571906096,19.89792336579072,12.233035856906485,11.135913163621543,20.56438581170424,28.719367960484785,35.928283073532675,23.147749425527305
0.8542311,24.458019627689147,16.167387354681335,36.20585619395367,49.93682967463216,29.91094451435753,25.94507863856851,16.70391092906152,26.937085528628277,23.73521522152212,25.317392631983076,26.555359562712884,38.64528649033438,57.670751147845614,34.51537410074591,20.702091061171625,18.79383110264646,32.190817619021885,27.966025344895503,19.477648380743677
0.8791351000000001,11.728360594459291,18.195597954303697,38.99933870204252,32.85874943430701,26.47196502325776,27.104519333545582,24.211474982847466,38.84406564069381,21.544185981936934,19.62384900078903,22.85576627887119,34.55066040041871,40.156604571863035,29.32988623359151,42.244262592696415,25.197132153510022,22.460187635277542,18.506455154128147,21.19396084512481
0.9032376,29.100963801154734,14.695081529008686,34.64286290893405,33.077493591665075,15.801335708260794,32.58240159488985,42.272385491082424,34.848381403122445,23.500838989136508,18.63065802429945,41.036711052292766,19.765519014400624,28.731639950930276,27.631337599006752,23.323787721996364,13.640808120709302,24.651708539657,27.724706999886294,21.059721226756132
0.9282925,13.957054178141318,20.446718711652878,30.479333899116092,24.38630505397184,25.708958381747976,28.00574512280506,35.407129196938385,33.423390709258776,20.576982884743764,26.003051549965754,19.15028411139476,37.10258848942315,31.79682860805551,32.51327721738718,25.256275680849974,20.799770686657084,35.27503842445869,28.79581049335345,15.195758820782192
0.9512328999999999,15.20437537889476,20.5605384166277,42.26044310578393,54.05585874669404,35.27117825007988,19.9749887822104,23.062076721672387,33.585663761070464,29.08426582862178,25.8507446276912,15.470001168520836,15.936412888155226,17.81690866397132,19.49338053395775,27.221687482742798,31.95564816679048,36.46121535182118,39.02398816223328,22.503089279625943
0.977392,31.897143389565464,22.32527146615903,19.764839775300544,23.145430253842846,24.603346126104313,27.52152672876184,19.199748988201645,12.384905371739618,23.329196420075604,44.181905662283775,23.72050612219717,15.378275506791201,31.471634910055634,29.8168887114758,19.65041336584811,11.896859676361855,22.104453156196126,29.38964086376485,25.830944306000006
1.0003435999999999,25.05563281180208,32.13750063322067,24.95618955288741,24.656895868284064,18.037005950124154,18.251051188028285,13.630328768026681,13.837439383216404,23.489643229486795,20.277540314469796,38.82656834368979,28.433469497897978,19.891337005715734,21.06122740666828,19.630064242344133,22.537910773544198,23.7113951363201,14.107319872636806,18.88332471296294
1.0264151,32.30830373333516,19.366101122263974,13.365875915743604,19.1912863519311,17.38422542788731,14.91836468336388,22.45574985086314,27.5756039506391,27.48031445821171,28.814361279906663,26.64650735595189,17.175371726015538,21.858438114118993,19.541421034649936,20.113027950806593,16.758938898962292,22.03893732959673,22.834703649066977,10.872038483624678
1.0493455,24.120550266219965,15.858675916516606,34.63528138649134,46.525209148685185,27.505161874876535,18.12937147013889,18.72807808269821,25.433860092235324,22.720250712999754,33.46372988060159,48.298927321189,27.475220048695675,17.61504712675191,17.612356452881652,17.019117562712704,22.93279427007675,30.35565771545739,35.81774021004079,20.011126209032213
1.074343,24.080436970426465,17.559726964793548,25.707936563864475,32.41354531209523,37.69497922711536,35.19609096316663,25.701210867593165,23.01483362266173,16.21816905913797,25.24715529145665,21.658385633689658,36.29468196360151,28.67704640419966,34.48498772330798,37.226719854574824,33.14115120766309,32.126279798056316,20.598687705768597,21.76558104082669
1.0983406999999998,16.744253336946194,15.364822475065269,28.128972788115714,27.92436816519335,31.74272526485573,33.50912410753764,10.454811055029491,17.794120468658416,10.59128692979727,10.593204673276073,33.67673057921258,14.639617067907238,16.634076205234976,16.76412189361764,35.32393860303974,40.630345024195755,45.04962445447649,20.057572318413804,18.301082028000128
1.1233447,24.488288670101905,30.987525603056135,21.823076939942943,19.143969708843294,30.245168371228708,34.776105398979624,25.919922389187413,25.750299111446033,18.519151138325444,21.474160226707887,23.586560379820057,32.632914863169965,23.73643181321872,16.09410006215854,20.530325742583273,32.98807913021437,30.32260304842385,17.000648154624116,12.074657629895638
1.1473427,10.20076290863671,16.834003350271132,29.084970237216908,24.527020374908634,18.977464060353782,19.71118645660011,11.9367636269432,20.453930056467936,21.747446922310868,13.536256296395077,31.737875013129063,25.639625049438585,20.738675221145343,14.409883306964693,9.771976017806251,13.019690411999926,37.1482670475695,36.938412312476494,20.30683836827212
1.1723430000000001,18.04572254358494,16.345273936115795,35.86626963153356,25.387077021950546,18.891067900953477,21.275471692738932,21.225536167387745,21.532202686243714,10.879758426483404,14.123728944599087,39.33617141442003,15.912355337442673,16.508085585816236,26.60295775419442,9.824044034386127,16.310756007706523,29.56792144818311,20.94880948252263,17.3025275971592
1.1954467,29.19544285312072,27.60727476079654,20.263815313669227,22.28513132461527,11.558117244909463,21.18785560167892,26.236944030499963,37.924630917914605,40.12176001819985,31.13806978033643,33.31698985500806,15.190689285382586,25.182823781316074,21.817665267437047,25.92746320870939,13.498844422829805,11.730161507032614,15.95038992788992,17.738839253347518
1.2214491000000003,19.5450878145365,22.492939797096124,16.54421377916846,24.82573787903731,28.49724768004736,17.328059017607867,17.90181218712814,21.870278403917656,26.339866748114446,30.338315667656563,45.40960368130154,20.259141330438332,20.270868747263265,14.653099375879354,10.19786905641557,30.730193311059008,26.302545159293764,17.94696060519492,17.034350721513775
1.2443440000000001,26.066361030711466,20.672454956146623,31.803352792242826,30.205448691048584,23.97866125313168,14.431689480938775,19.897593978527013,22.150546945723708,21.93310556509758,15.334314545555182,26.89498330330365,28.56166420733451,23.31558013613004,22.936726299557193,11.147430975493872,24.867065941576765,27.73870706228857,26.366533711273103,24.70670479891824
1.2703440000000001,22.221367897793733,14.904257187406785,26.068799805777502,26.911892771119607,22.497701452007316,18.060576181771985,17.632543063212086,15.603737597658471,15.590327216543312,19.13395042850392,35.30478631464809,21.808813170510902,21.965236369229896,8.113591251007843,27.213715587824954,26.30391114477445,24.087966274182047,12.107702618161575,20.905796161716253
1.2933431,28.148839328562165,27.267741331522362,30.25668547104366,27.727657345869982,19.841923432723508,14.96192087758241,20.447774465146843,17.643852257683108,28.891360008754237,21.196973021154783,32.51336089003644,24.986130552242546,28.68209605887099,23.864730040720925,19.196910033588036,23.3356468149562,39.81075464136832,36.45148026613901,17.863569182952926
1.3183455,27.617656604491092,31.018411501296455,29.63401232819477,23.76938398907544,17.748982871891556,19.997201138253214,17.545881767682577,18.839778661638395,21.074471316942976,13.979427871316714,31.20108358472555,20.264654570828032,24.028935507460837,22.46048860914706,17.540890481471294,12.959697483666726,17.006205413787907,14.646013426390782,10.2620991288096
1.3423462,22.576722154800326,11.531981668251431,15.134912386317257,13.164811590249629,19.523290580319618,13.842704144389097,19.18907850673554,19.610179505361547,15.373425928568642,14.17343069088362,20.518724047296782,21.907325266466383,17.53644588786022,15.522185274240968,21.900453872719876,25.146193241262807,36.256329925673214,21.199518411887432,23.994072578086765
1.3674517,18.099299410228326,17.364110380868514,20.191358583599204,33.10981530439366,16.416921579991886,19.965420276551573,27.12133610875422,26.837750559327525,17.98270887038178,14.72415327386469,33.885123731956305,23.133308121847854,30.708643325355123,26.621035208308164,11.947896389308363,11.902529379014114,35.94500525232688,38.53223420729979,21.112580879181266
1.3914356,18.857279074176663,23.110424625497537,31.602298607980654,36.27382794752517,21.0239039018892,19.454660051776933,9.586536763088802,25.764567127334942,18.245170884260286,24.657465206576916,27.737622741651936,18.930667598150162,24.802823499853055,19.478623350626417,15.104197243739813,22.371840441791242,29.020429848659386,25.75696117083304,23.869863626982433
1.4165375,17.16119492610099,13.59742030091212,17.37390236452479,41.83780559846818,30.1836487094462,18.15288295838409,18.13462908477192,38.00880489870061,32.13088916288393,35.699081451743666,31.23002492125484,19.6594425217402,18.752066980454817,13.26577376023146,16.198982412967947,16.889565539213162,35.33939931601043,21.204429168017874,18.893715315817758
1.4394354999999999,12.128042708168932,16.072104755063492,18.98246078363624,15.787952777978738,20.303967626178547,17.21803464964412,17.680819558542204,14.30647129648899,23.19123337817115,16.315911349006907,30.84236455669112,31.844821256375454,23.205868101623444,19.408965461595578,24.678878203046846,23.01962084253373,35.06496498043665,24.837266551239882,32.693399362338425
1.4654357,21.51419168258834,23.493179034346973,20.513650241762722,30.282689306139904,24.053778692152203,24.888327233030893,29.93829463242115,18.449071991363795,21.646942065594665,19.764645880880337,33.71075911950073,30.75287468448485,21.32874995462638,14.081701586913427,14.654286123222313,22.11689434194334,45.07873067197478,35.006084586798984,21.763223939919914
1.4884338,20.548279193743507,16.259609685314516,17.390251466066136,31.916092563257557,34.00137927237124,26.310282129009412,22.51807777684462,29.43688125357687,17.32473161982512,22.810550590639263,46.46259980871853,13.627320183123075,20.650954899239494,20.616064716833613,19.990221449370328,18.62574404221452,18.781716484755854,23.757433331582455,29.011413207506127
1.5145378,10.88490447743629,24.04686967523582,30.226574644890164,34.89142981805114,32.62583383898894,18.646147710514526,20.69564585001777,18.445645986877054,20.00719387796392,22.155421651574613,49.58720034368439,38.66272960928545,15.667303791460661,33.84456792594886,38.73916026838302,18.06927050961942,21.456964247990797,26.245723740296665,19.198186637940626
1.5374364999999999,33.75917072647512,20.829529880778132,16.44650381369663,24.293030733985862,19.7649790975215,19.19168270402222,13.181948711655467,26.701023242118268,16.01853844324892,18.29912324565125,46.44903646154577,28.547170775273106,16.46158027698294,21.128274746686976,26.257036284540387,25.56580631604651,19.317768499190556,17.687472048941462,20.90784988205295
1.5624318000000001,15.575803067813188,10.086960180118004,21.087490605497845,26.213743312729065,37.10751712377453,38.370092985404234,21.338031304712594,25.20431214377125,23.6170208184034,23.035863053336833,17.917043449913262,31.919448205697613,30.402287540236642,16.018072451125793,23.521520443857224,33.580566665205545,42.18782988097115,37.46291203570431,16.495079686096304
1.5864353,20.557743828240547,28.473193857810323,25.5078604463671,29.65216033072136,22.72425784771096,15.621642643082033,34.13640182409807,35.60578695076323,21.42975397139161,15.9221350101167,28.615225523884174,22.373226189706358,19.470377100388312,10.886511322752,19.007484401441033,31.644763951015985,24.27869372903118,20.213941308075004,16.06896165512307
1.6115537,35.49201032057357,24.0255105817309,15.30362238505759,20.00744320764339,18.287614349672914,17.094983858642404,32.096393625167025,17.09071222315065,31.457522427572357,48.321357829793826,36.153320813295444,17.710628514945938,11.650671148557953,12.366416877879615,13.415755606502115,18.459986393801945,24.190541224520494,22.701602755228,25.66635375008561
1.6355528999999998,10.808724165220328,23.28926129874418,30.65895288855486,41.656475339933095,22.47541520098674,19.594548803038258,13.87918663739734,36.72320092157679,33.10486914827137,18.133197535072842,17.0486634707381,19.481668907869544,25.730907517748125,17.0656087623714,24.51494295804769,25.03455684948574,31.329826038500116,25.252898730680595,25.59068401615208
1.6605488999999998,14.57490823958391,25.877266271573372,35.55975631340831,34.955326674980874,13.931694176797972,12.199140206129995,23.345497003384956,30.306910353850284,32.27759023148254,29.93281076057852,20.917950791107366,12.937783422798649,20.52398164864577,28.2255634779387,15.392678215722217,16.04208762066224,39.147547645600355,40.535159158609986,24.055528332459854
1.6845496,25.13137034651608,26.040163745895274,22.49350895013342,18.60499985229918,11.189043076941193,19.39616257923022,25.505601366360477,26.723597106326704,29.365721139235067,30.05979944151334,17.207763207743124,16.03145803064319,29.409644526541992,17.84249154327719,21.61071950433982,35.33553073681388,29.45843512746334,9.715469606460525,18.135925439885266
1.7095506,19.694633012421082,13.420438176907833,14.15693109825705,27.69761127605048,30.035282439435893,20.443411877659823,17.432968971394022,28.08065123391124,26.183085686274964,23.24737393122401,38.26967071003948,28.91401970462531,29.644785245813456,24.90832700036411,24.393168679221308,20.81945136781557,24.349503470550705,22.499390472181314,20.366376388356215
1.7325485,16.420064421645385,15.529829096446967,21.080168106088433,27.818007675682484,32.59419273181814,25.176356342162002,26.4702094019369,31.234040118363588,18.245711517314405,31.463583240602944,18.22171002079726,15.803887109145565,15.463892645794934,17.8844051909759,15.823117952009397,32.378195194388965,29.721875368696256,21.33369225719309,19.90067001309912
1.7579916000000002,25.306888885039,25.787458157159595,25.663721125729918,31.068569366959167,14.369652747744466,15.169602114335355,19.835978626289013,24.1245139267556,23.33906414908204,27.068979824590304,28.12426708225136,20.3293816322192,35.39026033543894,22.874500758624833,23.167269638286307,16.968299475420693,19.762966242404627,28.506335629994133,18.90224670247765
1.781327,13.870916913049413,14.392188538704934,22.03779389533504,18.73913605558071,11.30486988370042,18.668513169464422,19.11397607552075,18.222411949192562,20.928538874845398,30.724845269617035,28.491143651337694,25.293105786833088,19.094036222831438,31.590098335765326,25.60354527538548,27.34328036793647,27.287115817750887,17.5643229062238,29.892046335506116
1.807596,8.188400520569576,14.445403420881233,17.955127632590735,19.033664528702236,13.84206286533398,21.272076870831324,14.787339680816606,26.784934862053763,23.392654494622498,25.616323831027497,30.690180301871724,20.94379848467158,24.86570280770761,15.858450871129188,23.630632666170268,33.179901186034044,23.675282340815112,16.388538709408515,20.14122486113285
1.8305948,19.156364915850297,16.189701140781633,21.59723110344538,30.774132669038337,23.73126883605457,23.2270262821606,24.739916121231115,37.05414498149756,26.4703399609883,22.171671714258782,19.7504145119953,18.88863235534776,21.470368892222954,25.22578888044048,29.285635351664304,16.86615693792435,15.05473139551283,12.363575636125365,16.71607118280759
1.8556833,18.590753639232698,22.434409793455373,36.62718590978878,37.53286239643842,20.91342280205615,18.563081976931326,17.149783692228834,21.781134612015535,26.958513578544803,23.766068323671217,38.31144164406011,18.859442879017248,14.583183871080289,14.984538869407448,20.576414712359522,22.77340571855847,29.521448138447482,23.67374444119336,17.397386753560912
1.8796,5.339575934917661,11.556086740185876,14.921834435489632,27.594880862458258,32.54373205549313,34.750965984044655,19.891034870112307,43.23508110823356,30.183462724976916,22.760926264180036,30.33295867151891,17.961505903847712,37.1026534395211,26.983198854321795,18.486367523007686,25.584863335780003,18.965380329938075,16.854891486031477,19.316117731058686
1.9047322,28.31610396668602,32.3087559008041,42.16970121626927,24.96943776823792,11.283941565273832,30.112683571877195,36.5521898657509,24.16765333844809,19.139070756186754,29.54145294841416,20.364041280482326,20.803908758861624,16.735877150778958,29.89163550107273,28.77323712450198,22.650088982758685,28.443333190834,28.783625259962864,34.60859950646484
1.9284523,23.912293591308888,28.01709530455852,18.74115154147206,20.54691756665843,29.27521823382582,32.68023622295623,28.533128852784,9.836682269178487,21.90328453907063,25.484655860718522,30.393337381366504,17.620670467663388,21.479901471691722,23.068500806345025,25.553976374192924,28.40967638459795,24.616617250197905,22.117237087790176,17.947036234818842
1.9534508999999998,20.858546831160364,18.86297407606142,21.432579439951525,29.880062514076556,24.614145700877,17.654233219687477,18.504603065932265,25.16453546528227,22.74357418277937,21.419748715965728,17.213484505751275,24.983233962195538,31.630258787904218,30.61573712832475,27.026171736492255,18.779415192441714,21.094475383491993,24.613587351329134,22.827317431858628
1.9764496999999999,20.653334605166247,29.7454637678224,29.020856037108423,25.20120626269846,23.649428272902664,27.491245710593716,17.058124490080356,22.727983055931194,33.64963070715251,31.96737155447409,50.93659276159912,23.466057261470024,16.018666637868346,16.536949236437877,12.951732189514637,21.45611537817233,23.19206023363791,18.243570502202573,10.493911012597637
2.0034692,24.755083997904386,21.0215984535496,15.20215129251807,14.368840265535527,16.206664071178125,17.911594941535107,15.0986967413443,25.71823363636047,21.869770037757778,24.603711066544996,23.443254883557167,29.67654168503501,35.357046479536464,35.20610012384893,31.760482779836007,22.0706132070311,39.605502827732884,30.4783388915212,15.666721743569735
2.0255009999999998,18.673547546085537,33.641624090176435,30.39764242468344,20.29102115486629,20.32083754141054,22.917733709563883,19.47055234766858,22.14361073340887,22.048525698625355,10.968048251219852,26.224282526267075,23.158378668653135,31.76239923946559,15.981015189132583,11.321224548379885,25.472334484543325,39.94916926770453,28.7709423436189,21.1402419561927
2.0514526,24.596365976671116,24.823829920071585,22.96236934620281,20.035433712198408,17.37783390562212,20.713345892372118,10.27351144987459,19.609234220626245,20.757828459013577,7.364966255966928,43.88070863820312,24.81789715666366,32.947397782956955,18.097376885889116,17.323114937002224,19.205599658674824,26.256113919033734,21.53838552823499,13.698718488255695
2.0744519,17.10094315676708,20.390792660229064,25.193716428329324,26.390397990659306,20.864960889275256,20.238685130085422,19.984483171460617,47.02844596620101,25.64272731652338,18.03660361314746,45.13537427849661,41.94095246754977,23.985196236777014,15.510375452618563,12.299984903298858,17.8339007522775,24.037188520755233,33.748470067211116,35.30817736026839
2.0990138,19.58831228437659,16.659419180829353,21.02952651115586,24.455454611732467,18.25294751452006,27.686284070361605,23.72265563590494,19.649151218816417,16.89450533360316,28.760754836665022,37.72612123676877,19.67671770645308,17.186115231508857,19.548601159950284,20.456411106942785,19.7559564170246,23.596262948198802,15.212882634906324,13.058651426394691
2.1230125,15.71934095996184,15.889066203432504,21.38615780162647,18.82616474055822,17.122830747007974,17.846033023898695,20.009946676965487,17.23095839295405,24.21204255767777,18.45719555270817,24.9321292173022,19.31376133557303,15.167274406755327,14.168706226879584,7.447587685540358,26.039519030989982,32.670077414126496,23.159321992042514,17.226089702521236
